Matrícula,Nome,Sindicato,Dias Úteis,Valor do VR,Valor Total,Valor Empresa (80%),Valor Descontado (20%),Status
34941,TECH RECRUITER II,São Paulo,22,37.5,825.0,660.0,165.0,Elegível
24401,COORDENADOR ADMINISTRATIVO,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32104,ANALISTA CONTABIL-FISCAL II,Rio Grande do Sul,11,35.0,385.0,308.0,77.0,Elegível
35254,ANALISTA CONTABIL-FISCAL II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31731,ANALISTA CONTABIL-FISCAL III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31009,ANALISTA DE CONTROLADORIA I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
28979,ANALISTA DE CONTROLADORIA II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
24122,GERENTE CONTABIL-FISCAL,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35149,ASSISTENTE CONTABIL-FISCAL,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
25022,COORDENADOR CONTABIL-FISCAL,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32130,ANALISTA DE ADMINISTRACAO DE PESSOAS I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32213,ANALISTA DE ADMINISTRACAO DE PESSOAS I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34597,ANALISTA DE ADMINISTRACAO DE PESSOAS I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
25314,ANALISTA DE ADMINISTRACAO DE PESSOAS II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31868,ANALISTA DE ADMINISTRACAO DE PESSOAS II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
26314,ASSISTENTE DE ADMINISTRACAO DE PESSOAS,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32337,ASSISTENTE DE ADMINISTRACAO DE PESSOAS,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33856,ASSISTENTE DE ADMINISTRACAO DE PESSOAS,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33883,ASSISTENTE DE ADMINISTRACAO DE PESSOAS,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33395,COORDENADOR DE ADMINISTRACAO DE PESSOAS,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
28996,LIDER TECNICO PLENO,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35132,COORDENADOR DE ATRACAO E SELECAO,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32031,TECH RECRUITER I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35177,TECH RECRUITER II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35182,TECH RECRUITER II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35224,TECH RECRUITER II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35390,TECH RECRUITER II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35633,TECH RECRUITER III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31795,ANALISTA DE FINANCAS I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35136,ANALISTA DE FINANCAS I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31269,ANALISTA DE FINANCAS II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
25251,ANALISTA DE FINANCAS III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
23499,COORDENADOR FINANCEIRO,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
26927,ANALISTA DE COMPLIANCE II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33708,GERENTE JURIDICO,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33595,DESENVOLVEDOR DE RPA I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35360,ASSISTENTE DE COMPRAS,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
26182,ANALISTA DE COMPRAS I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
29033,ANALISTA DE COMPRAS I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31494,GERENTE DE PESSOAS E PERFORMANCE,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31963,ANALISTA DE EDUCACAO CORPORATIVA I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32975,DESIGNER UX/UI II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33832,ASSISTENTE DE COMUNICACAO E MARKETING,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35199,ANALISTA DE EDUCACAO CORPORATIVA II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31505,COORDENADOR DE REMUNERACAO E PERFORMANCE,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
26859,COORDENADOR DE ATRACAO E SELECAO,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34686,TECH RECRUITER I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
30609,TECH RECRUITER II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35178,TECH RECRUITER II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35712,TECH RECRUITER II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35745,AGILE COACH II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
29342,BUSINESS PARTNER ESPECIALISTA,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
30025,BUSINESS PARTNER ESPECIALISTA,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33111,ANALISTA DE COMUNICACAO E MARKETING I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31646,ANALISTA DE COMUNICACAO E MARKETING I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
25619,COORDENADOR DE COMUNICACAO E MARKETING,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32030,ANALISTA CONTABIL-FISCAL III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35693,ANALISTA CONTABIL-FISCAL III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32751,ANALISTA CONTABIL-FISCAL III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35485,ANALISTA DE QUALIDADE DE SOFTWARE II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35201,ANALISTA DE QUALIDADE DE SOFTWARE III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32761,ANALISTA DE SISTEMAS E NEGOCIOS II,Rio Grande do Sul,11,35.0,385.0,308.0,77.0,Elegível
35675,PRODUCT OWNER III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
25528,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31872,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35538,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35561,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35651,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35691,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35717,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
26846,ANALISTA DE SISTEMAS E NEGOCIOS III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35750,ANALISTA DE QUALIDADE DE SOFTWARE I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35655,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32073,ANALISTA DE COMUNICACAO E MARKETING II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34825,ANALISTA DE QUALIDADE DE SOFTWARE II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35362,ANALISTA DE QUALIDADE DE SOFTWARE II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
30567,ANALISTA DE SUPORTE II,Rio Grande do Sul,11,35.0,385.0,308.0,77.0,Elegível
32099,ANALISTA DE SUPORTE II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35705,CONSULTOR FUNCIONAL SAP III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35768,CONSULTOR ESPECIALISTA FUNCIONAL SAP,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
26051,GERENTE DE SERVICOS SENIOR,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34113,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35549,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34740,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33146,CONSULTOR FUNCIONAL SAP III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32868,ANALISTA DE PMO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35214,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35279,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32080,ASSISTENTE DE CUSTOMER SUCCESS,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
25931,GERENTE DE CUSTOMER SUCCESS,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
29254,ANALISTA DE CUSTOMER SUCCESS II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32356,ANALISTA DE QUALIDADE DE SOFTWARE II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35606,ANALISTA DE QUALIDADE DE SOFTWARE III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32848,ANALISTA DE SISTEMAS E NEGOCIOS II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
26809,ARQUITETO DE SOFTWARE III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34994,COORDENADOR DE OPERACOES I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33929,COORDENADOR DE OPERACOES I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
26892,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32244,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35738,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32920,ANALISTA DE QUALIDADE DE SOFTWARE I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
26949,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
27009,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
30325,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32292,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35659,DESENVOLVEDOR I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35680,DESENVOLVEDOR I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35590,DESENVOLVEDOR I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34946,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34534,PRODUCT OWNER II,Rio Grande do Sul,20,35.0,700.0,560.0,140.0,Elegível
33774,DESENVOLVEDOR I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34147,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35281,ANALISTA DE NEGOCIOS I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35524,ANALISTA DE NEGOCIOS I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
27792,COORDENADOR DE OPERACOES I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35210,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35372,GERENTE DE PROJETOS I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35374,ANALISTA DE DADOS II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35379,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35749,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35754,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
29083,EXECUTIVO DE CONTAS I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
25081,EXECUTIVO DE CONTAS III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
26322,EXECUTIVO DE CONTAS I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
29090,EXECUTIVO DE CONTAS I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
29087,EXECUTIVO DE CONTAS I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
24685,EXECUTIVO DE CONTAS III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
24820,EXECUTIVO DE CONTAS ESPECIALISTA,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35500,ASSISTENTE DE NEGOCIOS II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32176,ANALISTA DE NEGOCIOS I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33295,ASSISTENTE DE NEGOCIOS,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35526,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35368,CONSULTOR ESPECIALISTA TECNICO SAP,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35576,DESENVOLVEDOR I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35619,DESENVOLVEDOR I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35581,ASSISTENTE DE NEGOCIOS I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35578,ASSISTENTE DE NEGOCIOS III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
25050,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35509,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31645,ANALISTA DEVSECOPS I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34297,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35692,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35646,ANALISTA DE DADOS II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
30265,ANALISTA DE DADOS III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35513,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35782,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33058,DESENVOLVEDOR I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31091,ANALISTA DE DADOS III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33423,ANALISTA DE DADOS III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
30502,CIENTISTA DE DADOS III,Rio Grande do Sul,6,35.0,210.0,168.0,42.0,Elegível
35486,ANALISTA DE QUALIDADE DE SOFTWARE III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35228,DESENVOLVEDOR I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35255,ANALISTA DE QUALIDADE DE SOFTWARE II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35183,ANALISTA DE QUALIDADE DE SOFTWARE I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35185,ANALISTA DE QUALIDADE DE SOFTWARE I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35260,ANALISTA DE QUALIDADE DE SOFTWARE I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35195,ENGENHEIRO DE DADOS II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35401,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34053,ANALISTA DE NEGOCIOS III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34342,GERENTE DE OPERACOES I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34907,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35221,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
30207,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35370,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35205,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35611,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35648,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35238,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35516,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35074,DESENVOLVEDOR DE RPA I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35075,DESENVOLVEDOR DE RPA I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33983,DESENVOLVEDOR DE RPA II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33998,DESENVOLVEDOR DE RPA II,Rio Grande do Sul,1,35.0,35.0,28.0,7.0,Elegível
35115,DESENVOLVEDOR DE RPA I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31410,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34158,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35252,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35751,ANALISTA DE DADOS II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31125,ANALISTA DE SISTEMAS E NEGOCIOS I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
29229,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32380,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35155,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35533,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35597,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35757,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34211,DESENVOLVEDOR I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35267,DESENVOLVEDOR I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35460,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35487,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35493,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35710,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33119,ANALISTA DE NEGOCIOS I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35645,ANALISTA DE PROCESSOS III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35762,CONSULTOR FUNCIONAL SAP III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35788,ANALISTA DE DADOS II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31848,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35067,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35227,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35709,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33647,LIDER DE BPO,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34514,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
30642,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35488,ANALISTA DE SISTEMAS E NEGOCIOS III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35744,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32536,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31327,ANALISTA DE SISTEMAS E NEGOCIOS II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35387,ANALISTA DE QUALIDADE DE SOFTWARE II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35766,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35023,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35404,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35277,ANALISTA DE DADOS III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35765,ANALISTA DEVSECOPS III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35405,DESENVOLVEDOR I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32535,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34312,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35417,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35598,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32881,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34200,ANALISTA DE QUALIDADE DE SOFTWARE II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33513,PRODUCT OWNER III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33625,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32001,CONSULTOR ESPECIALISTA FUNCIONAL SAP,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35200,ANALISTA DE QUALIDADE DE SOFTWARE III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
26545,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35537,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32275,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35739,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35498,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31599,ANALISTA DE SUPORTE I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32068,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35756,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35761,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35763,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35776,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35529,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35565,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35566,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35584,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35594,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35671,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35471,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35519,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35525,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35527,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34575,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34601,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34873,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34886,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34109,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35024,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35026,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35789,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35790,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35682,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35730,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35743,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35042,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35043,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
